CO_ENTIDADE,NO_ENTIDADE,CO_MUNICIPIO,NO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,TP_LOCALIZACAO_DIFERENCIADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_BANHEIRO,IN_ALIMENTACAO,IN_AGUA_POTAVEL,IN_INTERNET,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_ACESSIBILIDADE_INEXISTENTE,QT_SALAS_UTILIZA_CLIMATIZADAS,3_CAT_FUN_AI
25069497,EMEF PROFESSORA BERNADETE ALVES DA COSTA,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25069519,EMEF ALFREDO CHAVES,2508208,Lagoa de Dentro,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,--
25069543,EMEF PROFESSORA MARIA DAS NEVES LISBOA DE MATOS,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25069551,EMEF JOAO VERISSIMO,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25069578,EMEF MANOEL ADELAIDE,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25069586,EMEF MIGUEL PEREIRA,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25069594,EMEF PORFIRIO FLOR,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25120336,EMEF PROF MARIA BERNADETE ADELAIDE,2508208,Lagoa de Dentro,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25121014,EMEF JOSE ANTONIO DE SOUZA,2508208,Lagoa de Dentro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25077740,EMEIEF DEOCLECIANO CARNEIRO MACHADO RIOS,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25077759,ECIT FRANCISCA MARTINIANO DA ROCHA,2508307,Lagoa Seca,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,--
25077775,EMEIEF JOSE ANDRE DA ROCHA,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25077783,EMEIEF ANTONIO FELIX DE ARAUJO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077813,EMEIEF ANTONIO DEMETRIO CASSIANO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077821,EMEIEF FREI DAGOBERTO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077830,EMEIEF FREI MANFREDO,2508307,Lagoa Seca,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077848,EMEIEF JOSE BATISTA BRANDAO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077864,EMEIEF JOSE MARQUES DE OLIVEIRA,2508307,Lagoa Seca,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077880,EMEIEF MARIA DA GUIA RAMOS,2508307,Lagoa Seca,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25077902,EMEIEF OLIMPIO RODRIGUES COURA,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25077929,EMEIEF ABELARDO COUTINHO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077937,EMEIEF ANITA CABRAL,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25077953,EMEIEF ANTONIO PORTO MARIA,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25077961,EMEIEF DR TARCISIO ALVES TITO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25077970,EMEIEF JOAO LAURENTINO DE CARVALHO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25078003,EMEIEF JOSE GOMES,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078011,EMEIEF MACHADO DE ASSIS,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078020,EMEIEF MANOEL PEREIRA DA SILVA,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078038,EMEF SAO SEBASTIAO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25078054,EMEIEF ZEZITO RIBEIRO,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25078062,EMEIEF SEVERINA CANDIDO DOS SANTOS,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25078089,NUCLEO EDUCACIONAL CECILIA MEIRELES,2508307,Lagoa Seca,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078100,SOCIEDADE EDUCACIONAL NOVO HORIZONTE,2508307,Lagoa Seca,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25110675,EEIEF SANTA RITA,2508307,Lagoa Seca,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0
25114794,EEF AGAPE,2508307,Lagoa Seca,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25118773,EMEF IRMAO DAMIAO CLEMENTE,2508307,Lagoa Seca,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,--
25129031,EMEF ISABEL VIEIRA DE ANDRADE,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,--
25129040,EMEIEF JOSE BATISTA DE OLIVEIRA,2508307,Lagoa Seca,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25014412,ECI NESTORINA ABRANTES,2508406,Lastro,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,--
25014501,EMEIF MARIA JOAQUINA DE ABRANTES,2508406,Lastro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25014536,EMEIF JOAO TEODORO DE OLIVIERA,2508406,Lastro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25014560,EMEIF ISRAEL ABRANTES FERREIRA,2508406,Lastro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25014650,INSTITUTO EDUCACIONAL DE ENSINO FUNDAMENTAL RONALDO GONCALVES SARMENTO,2508406,Lastro,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0
25045059,ECIT JOAO LELYS,2508505,Livramento,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,--
25045083,EMEF MARIA SALOME DE ALMEIDA,2508505,Livramento,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25045148,EMEF ANTONIO GERMANO NUNES,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25045156,EMEF ANTONIO VILAR DE ARAUJO,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
25045164,EMEF APOLONIA MEDEIROS DE BRITO,2508505,Livramento,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25045245,EMEF HILARIO JOSE DE GOUVEIA,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25045253,EMEF JOAO PEREIRA FILHO,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25045261,EMEF JOSE ANTONIO DA NOBREGA,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25045296,EMEF MANOEL PAULINO DE LOIOLA,2508505,Livramento,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25045318,EMEF PROFA GEORGINA J SOUSA,2508505,Livramento,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25118684,EMEF MINISTRO ALCIDES CARNEIRO,2508505,Livramento,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0
25133225,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PREFEITO RIVALDO VILAR DE CARVALHO,2508505,Livramento,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,--
25067648,E M E I F MANOEL JOAO BARBOSA,2508554,Logradouro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25067737,ECI PREFEITO JOSE ANTONIO NEVES,2508554,Logradouro,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,--
25067753,EMEIF ANTONIO SOARES DA CRUZ,2508554,Logradouro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25067788,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTA MARIA ELOI LEITE,2508554,Logradouro,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0.6
25135260,ESCOLA MUNICIPAL EM TEMPO INTEGRAL OLIVINA CARVALHO DE QUEIROZ,2508554,Logradouro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25098632,ECIT IZAURA FALCAO DE CARVALHO,2508604,Lucena,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,--
25098667,EMEFEJA AMERICO FALCAO,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0
25098683,EMEFEJA ANTONIO AURELIO TEIXEIRA DE CARVALHO,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0
25098691,EMEF AUGUSTO GUEDES DA COSTA,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0
25098713,EMEFI EUGENIO DE SOUZA FALCAO,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25098748,EMEFI JUVENCIO COELHO DE CARVALHO,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25098756,EMEF OTTO ILLI,2508604,Lucena,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0
25107232,INSTITUTO EDUCACIONAL NOVA GERACAO,2508604,Lucena,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
25111680,EMEFEJA ELINORA DORNELAS MONTEIRO,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0
25114751,EMEFI LUIZ DE SOUZA FALCAO,2508604,Lucena,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25121367,ESCOLA AGAPE VISAO,2508604,Lucena,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25133098,INSTITUTO EDUCACIONAL PENIEL,2508604,Lucena,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25159801,ESCOLA DE ENSINO INFANTIL ARCO - IRIS,2508604,Lucena,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25274929,EMEF GILBERTO INICIO DOS SANTOS,2508604,Lucena,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.7
25135554,CENTRO EDUCACIONAL NOVO APRENDIZ,2508604,Lucena,1,4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25020102,ECI FRANCISCO ROMANO DA SILVEIRA,2508703,Mãe d'Água,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,--
25020200,EMEF SEVERINO MAIA DA COSTA,2508703,Mãe d'Água,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25020277,EMEF JOSE LUIZ DE OLIVEIRA,2508703,Mãe d'Água,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25020285,EMEF MANOEL NUNES TRINDADE,2508703,Mãe d'Água,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,--
25020293,EMEF NABOR WANDERLEY,2508703,Mãe d'Água,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25115766,EMEF MARIA JERONIMO NUNES,2508703,Mãe d'Água,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0
25014692,ECIT DOUTOR ANTONIO FERNANDES MEDEIROS,2508802,Malta,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,--
25014706,EMEIF CON JOAQUIM DE ASSIS FERREIRA,2508802,Malta,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
25014757,EMEIEF BOILEAU DANTAS WANDERLEY,2508802,Malta,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,--
25014846,EMEIF RAIMUNDO GUALBERTO DOS SANTOS,2508802,Malta,2,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25086880,CENTRO EDUCACIONAL DE EF BEATRIZ MENEZES,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,--
25086901,ECI SENADOR RUI CARNEIRO,2508901,Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,--
25086910,EEEFM PROFESSOR ANTONIO GARCEZ,2508901,Mamanguape,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,--
25086928,EEEM PROFESSOR LUIZ APRIGIO,2508901,Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,--
25086936,EEEFM UMBELINA GARCEZ,2508901,Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,--
25086979,ESCOLA MUNICIPAL DE EF ANA CAVALCANTE DE ALBUQUERQUE,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25086987,ESCOLA MUNICIPAL EF DE BREJINHO,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25087061,ESCOLA MUNICIPAL DE EF MARIO CAMPELO,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25087070,ESCOLA MUNICIPAL DE E F MIGUEL DALIA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25087126,ESCOLA MUNICIPAL DE EF PADRE GERALDO,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,0.2
25087134,EMEF CARLOS FERNANDES DE LIMA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0
25087142,EMEF FRANCISCA ALMEIDA,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,--
25087150,EMEF IRACEMA SOARES,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,--
25087169,ESCOLA MUNICIPAL DE EF PROFA JACINTA BATISTA BEZERRA,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25087193,INSTITUTO MODERNO,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0
25087207,COLEGIO NOVO ASTRAL,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,1.1
25087223,ESCOLA MUNICIPAL EF DE CAIANA,2508901,Mamanguape,2,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25087258,ESCOLA MUNICIPAL DE EF DA COMUNIDADE PEDRA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0
25087274,ESCOLA MUNICIPAL DE EF DE IMBIRIBEIRA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25087282,ESCOLA MUNICIPAL DE EF DE JOAO PEREIRA,2508901,Mamanguape,2,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25087614,ESCOLA MUNICIPAL DE EF CLEA MARIA BEZERRA BARBOSA,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,--
25087665,EEEFM DOUTOR JOSE A DA TRINDADE,2508901,Mamanguape,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,--
25103237,EMEF DR ADAILTON COELHO DA COSTA,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25105604,ESCOLA MUNICIPAL DE EF CARMELITA FELICIANO GOMES,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25105620,ESCOLA MUNICIPAL DE EF MANOEL FERNANDES DE LIMA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25109561,INSTITUTO AGRAS DE ENSINO,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
25113585,ESCOLA MUNICIPAL DE EF CEL JOSE CASTOR DO REGO,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25116800,EMEF MARIA LUCIA,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6
25119192,EMEF MIGUEL TOMAZ SOARES,2508901,Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.5
25122533,ECI DOUTOR GUSTAVO FERNANDES DE LIMA SOBRINHO,2508901,Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,--
25126008,INSTITUTO EDUCACIONAL O MUNDO DA CRIANCA,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25126750,INSTITUTO EDUCACIONAL POLARIS MAMANGUAPE,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.3
25127977,ECIT VALE DO MAMANGUAPE JOAO DA MATA CAVALCANTI DE ALBUQUERQUE,2508901,Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,--
25128450,COLEGIO IDEAL,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,--
25128639,COLEGIO INOVACAO,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0
25129120,INSTITUTO PIAGET DE MAMANGUAPE,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,--
25129988,ATOMOS COLEGIO E CURSOS,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0
25130706,FUTURO KIDS CENTRO DE EDUCACAO INFANTIL E FUNDAMENTAL I,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0
25132636,INSTITUTO SANTA TERESINHA,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0
25135481,CENTRO EDUCACIONAL CAMINHANDO PARA O FUTURO,2508901,Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.7
25087410,ESCOLA MUNICIPAL DE EF EMIDIO ANTONIO RODRIGUES,2508901,Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25087657,EEEFM ANTONIO PINTO BARBALHO,2508901,Mamanguape,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,--
25035444,EEEF PROFESSORA ANTONIA DINIZ MAIA,2509008,Manaíra,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6
25035487,EMEF ANTONIO DE SOUSA BRASIL,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
25035517,EMEF ANTONIO FURTADO LEITE,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035525,EMEF SITIO AREIAS DE OLHO DAGUA,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035576,EMEF CICERO RABELO NOGUEIRA,2509008,Manaíra,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035673,EMEF MANOEL SANTANA DA SILVA,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
25035703,EMEF LUIZ DE SOUSA PRIMO,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035738,EMEF PEDRO DE FREITAS FRAZAO,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
25035746,EMEF SEBASTIANA MARIA DA CONCEICAO,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035924,EMEF JOSE NICOLAU NOGUEIRA,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035940,EMEF MANOEL LOPES DE SIQUEIRA,2509008,Manaíra,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25035967,EMEF PROFESSOR CICERO RABELO NOGUEIRA,2509008,Manaíra,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
